class	class_label	synonyms	GARD	NCIT	OMIM	DOID	Orphanet	is_gard_rare	is_mondo_rare	is_rare	is_leaf
MONDO:0011166	lymphedema-atrial septal defects-facial changes syndrome	lymphedema, atrial septal defect, and characteristic facial changes|lymphedema, CARDIAC septal defects, and characteristic facies|Irons Bhan syndrome|Irons-Bhan syndrome|autosomal recessive syndrome of lymphedema, hydroceles, atrial septal defect, and characteristic facial changes|Irons-Bianchi syndrome|lymphedema, atrial septal defect, and characteristic facies	GARD:0000284		OMIM:601927		Orphanet:86915	True	False	True	True
MONDO:0033013	erythrokeratodermia variabilis et progressiva 3	erythrokeratodermia variabilis ET progressiva 3; EKVP3|EKVP3			OMIM:617525	DOID:0080249		False	True	True	True
MONDO:0009751	neuropathy, hereditary sensory, atypical	neuropathy, hereditary sensory, atypical|atypical hereditary sensory neuropathy			OMIM:256860	DOID:0070160		False	True	True	True
MONDO:0009709	myopathy, centronuclear, 2	centronuclear myopathy caused by mutation in BIN1|BIN1 centronuclear myopathy|CNM2|myopathy, centronuclear, 2; CNM2|myopathy, centronuclear, type 2|myopathy, centronuclear, 2|myotubular myopathy, autosomal recessive|myopathy, centronuclear, autosomal recessive			OMIM:255200			False	True	True	True
MONDO:0012652	autosomal recessive limb-girdle muscular dystrophy type 2L	muscular dystrophy, limb-girdle, type 2L; LGMD2L|autosomal recessive limb-girdle muscular dystrophy caused by mutation in ANO5|ANO5 autosomal recessive limb-girdle muscular dystrophy|LGMD2L|limb-girdle muscular dystrophy type 2L|muscular dystrophy, limb-girdle, type 2L	GARD:0012536		OMIM:611307	DOID:0110284	Orphanet:206549	False	True	True	True
MONDO:0018754	cyanide poisoning						Orphanet:466670	False	True	True	True
MONDO:0009085	deafness-vitiligo-achalasia syndrome	deafness vitiligo achalasia|deafness, congenital, with vitiligo and achalasia|congenital deafness with vitiligo and achalasia	GARD:0001705		OMIM:221350		Orphanet:3239	True	True	True	True
MONDO:0002072	melanotic neuroectodermal tumor	pigmented neuroectodermal tumour of infancy|MNTI|infantile melanotic neuroectodermal neoplasm|pigmented neuroectodermal tumor|melanotic neuroectodermal tumor (morphologic abnormality)|melanotic neuroectodermal tumor of infancy|melanotic neuroectodermal tumor of infancy (morphologic abnormality)|melanotic Progonoma|retinal anlage neoplasm		NCIT:C3717		DOID:166		False	True	True	True
MONDO:0024267	epidemic encephalitis	encephalitis lethargica|epidemic encephalitis		NCIT:C34576				False	True	True	True
MONDO:0019795	acalvaria	primary acalvaria|Acrania	GARD:0000361				Orphanet:945	True	False	True	True
MONDO:0017332	pyoderma gangrenosum-acne-suppurative hidradenitis syndrome	pash syndrome					Orphanet:289478	False	True	True	True
MONDO:0024506	Adams-Oliver syndrome 1	aplasia cutis congenita with terminal transverse limb defects|ARHGAP31 Adams-Oliver syndrome|AOS|absence defect of limbs, scalp, and skull|Adams-Oliver syndrome 1; AOS1|Adams-Oliver syndrome caused by mutation in ARHGAP31|AOS1|congenital scalp defects with distal limb reduction anomalies|aplasia cutis congenita, congenital heart defect, and frontonasal cysts			OMIM:100300			False	True	True	True
MONDO:0012514	hypomyelinating leukodystrophy 5	hypomyelination - congenital cataract|hypomyelination-congenital cataract syndrome|leukodystrophy, hypomyelinating, type 5|hypomyelination and congenital cataract|HLD5|leukodystrophy caused by mutation in FAM126A|hypomyelination and congenital cataract: HCC|leukodystrophy, hypomyelinating, 5; HLD5|FAM126A leukodystrophy|hypomyelinating leukodystrophy type 5|leukodystrophy, hypomyelinating, 5	GARD:0011980		OMIM:610532	DOID:0060793	Orphanet:85163	False	True	True	True
MONDO:0012351	zygodactyly type 1	syndactyly type 1a|Zygodactyly, Weidenreich type|SD1, Weidenreich type|Zd1|SD1a|syndactyly type 1, Weidenreich type|zygodactyly type 1|ZYGODACTYLY 1			OMIM:609815		Orphanet:295187	False	True	True	True
MONDO:0016683	gliomatosis cerebri	gliomatosis cerebri|gliomatosis cerebri (morphologic abnormality)|gliomatosis|astrocytosis cerebri	GARD:0006514	NCIT:C4318		DOID:6128	Orphanet:251582	True	True	True	True
MONDO:0013780	retinitis pigmentosa 63	RP63|retinitis pigmentosa 63; RP63|retinitis pigmentosa 63|retinitis pigmentosa type 63			OMIM:614494	DOID:0110385		False	True	True	True
MONDO:0004713	lower gum cancer	malignant gingiva of lower jaw neoplasm|malignant tumour of lower gum|malignant neoplasm of gingiva of lower jaw|malignant tumor of lower gingiva|gingiva of lower jaw cancer|cancer of gingiva of lower jaw				DOID:9125		False	True	True	True
MONDO:0010246	early infantile epileptic encephalopathy 9	EIEE9|PCDH19 early infantile epileptic encephalopathy|female restricted epilepsy with mental retardation|early infantile epileptic encephalopathy caused by mutation in PCDH19|EFMR|PCDH19-related FLE|female restricted epilepsy with intellectual disability|early infantile female-limited epilecptic encephalopathy|Juberg-Hellman syndrome|Juberg Hellman syndrome|epileptic encephalopathy, early infantile, 9; EIEE9|epileptic encephalopathy, early infantile, type 9|early infantile epileptic encephalopathy type 9|epilepsy, female restricted, with mental retardation|PCDH19-related infantile epileptic encephalopathy|epilepsy, female-restricted, with mental retardation|female restricted epilepsy with intellectual deficit|epileptic encephalopathy, early infantile, 9|PCDH19-related female-limited epilepsy|familial epilepsy and mental retardation limited to females|epilepsy and mental retardation limited to females	GARD:0010806		OMIM:300088	DOID:0060848	Orphanet:101039	False	True	True	True
MONDO:0013901	spermatogenic failure 10	SEPT12 azoospermia|spermatogenic failure with defective sperm annulus|spermatogenic failure type 10|azoospermia caused by mutation in SEPT12|SPGF10|spermatogenic failure 10|spermatogenic failure 10; SPGF10			OMIM:614822	DOID:0070178		False	True	True	True
MONDO:0008107	nystagmus, hereditary vertical	nystagmus, hereditary vertical|congenital hereditary vertical nystagmus|hereditary vertical nystagmus	GARD:0009604		OMIM:164150			True	True	True	True
MONDO:0010823	rhizomelic chondrodysplasia punctata type 3	RCDP3|rhizomelic chondrodysplasia punctata, type 3; RCDP3|Alkyglycerone-phosphate synthase deficiency|Rcdp3|AGPS rhizomelic chondrodysplasia punctata|alkylglycerone-phosphate synthase deficiency|Agps deficiency|alkyldihydroxyacetonephosphate synthase deficiency|rhizomelic chondrodysplasia punctata, type 3|rhizomelic chondrodysplasia punctata caused by mutation in AGPS	GARD:0009682		OMIM:600121	DOID:0110853	Orphanet:309803	True	True	True	True
MONDO:0017836	erythrokeratoderma en cocardes	"erythrokeratoderma 'en cocardes'|Degos 'en cocarde' erythrokeratoderma|Degos genodermatosis 'en cocardes'|Degos genodermatosis ""en cocardes""|Degos genodermatosis|erythrokeratoderma ""en cocardes""|erythrokeratoderma ''en cocardes''"	GARD:0001722				Orphanet:315	True	True	True	True
MONDO:0011312	thyroid carcinoma, nonmedullary, with or without cell oxyphilia	thyroid carcinoma, nonmedullary, with or without cell oxyphilia|nonmedullary thyroid carcinoma, with or without cell oxyphilia|TCO 1|TCO1|TCO	GARD:0008488		OMIM:603386			True	True	True	True
MONDO:0013798	chromosome 16q22 deletion syndrome	chromosome 16q22 deletion syndrome			OMIM:614541	DOID:0060401		False	True	True	True
MONDO:0009362	growth delay-hydrocephaly-lung hypoplasia syndrome	retarded growth, hydrocephalus, micrognathia, intestinal malrotation, omphalocele, short lower limbs and foot deformities|game Friedman Paradice syndrome|game-Friedman-Paradice syndrome|hydrocephalus with associated malformations	GARD:0002427		OMIM:236640		Orphanet:3035	False	True	True	True
MONDO:0010447	intellectual disability, X-linked 19	MRX19|mental retardation, X-linked type 19|mental retardation, X-linked 19|non-syndromic X-linked intellectual disability caused by mutation in RPS6KA3|mental retardation, X-linked 19; MRX19|RPS6KA3 non-syndromic X-linked intellectual disability			OMIM:300844			False	True	True	True
MONDO:0013405	retinitis pigmentosa 49	retinitis pigmentosa type 49|retinitis pigmentosa 49; RP49|retinitis pigmentosa caused by mutation in CNGA1|CNGA1 retinitis pigmentosa|RP49|retinitis pigmentosa 49			OMIM:613756	DOID:0110377		False	True	True	True
MONDO:0013835	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7	ISPD muscular dystrophy-dystroglycanopathy, type A|muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7|Walker-Warburg syndrome or muscle-eye-brain disease, ISPD-related|muscular dystrophy-dystroglycanopathy, type A caused by mutation in ISPD|MDDGA7|muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7; MDDGA7			OMIM:614643			False	True	True	True
MONDO:0013905	autosomal recessive spinocerebellar ataxia 13	GRM1 autosomal recessive cerebellar ataxia - pyramidal signs - nystagmus - oculomotor apraxia syndrome|GRM1 autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome|autosomal recessive congenital cerebellar ataxia due to metabotropic glutamate receptor 1 deficiency|spinocerebellar ataxia, autosomal recessive 13|SCAR13|autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency|spinocerebellar ataxia, autosomal recessive 13; SCAR13|autosomal recessive cerebellar ataxia - pyramidal signs - nystagmus - oculomotor apraxia syndrome caused by mutation in GRM1|autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome caused by mutation in GRM1|autosomal recessive spinocerebellar ataxia type 13|spinocerebellar ataxia, autosomal recessive type 13			OMIM:614831	DOID:0080062	Orphanet:324262	False	True	True	True
MONDO:0019877	distal trisomy 2q	trisomy 2qter|telomeric duplication 2q|distal trisomy type 2q|distal duplication 2q					Orphanet:96094	False	True	True	True
MONDO:0015698	transient hypogammaglobulinemia of infancy	THI|transient hypogammaglobulinemia of infancy		NCIT:C27071		DOID:624	Orphanet:169139	False	True	True	True
MONDO:0015045	alpha-heavy chain disease	Mediterranean lymphoma|Mediterranean abdominal lymphoma|Alpha heavy chain disease|alpha chain disease|Immunoproliferative small intestinal disease|Alpha-HCD|IPSID|Seligmann's disease|Mediterraneanl lymphoma		NCIT:C3132		DOID:0060126	Orphanet:100025	False	True	True	True
MONDO:0021720	fetal alcohol spectrum disorders	partial fetal alcohol syndrome|alcohol-related neurodevelopmental disorder (ARND) - type|alcohol related neurodevelopmental disorder|alcohol-related birth defects|fetal alcohol syndrome (FAS) - type|FASD|FAE (fetal alcohol effects)|alcohol related birth defects|FAEs (fetal alcohol effects)|syndrome, fetal alcohol|growth retardation, facial abnormalities, and central nervous system dysfunction|alcohol-related birth defects (ARBD) - type|FASDs|birth defects, alcohol-related|fetal alcohol syndrome	GARD:0000599					True	False	True	True
MONDO:0017188	diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency	hyperinsulinemic hypoglycemia due to Kir6.2 deficiency, diazoxide-resistant focal form					Orphanet:276603	False	True	True	True
MONDO:0006839	Lutembacher syndrome	syndrome, Lutembacher|syndrome, Lutembacher's|Lutembacher's anomaly|Lutembacher syndrome|Lutembacher's syndrome|Lutembachers syndrome				DOID:1998		False	True	True	True
MONDO:0020326	lymphomatoid papulosis	LyP|LYP	GARD:0006944	NCIT:C3721			Orphanet:98842	True	True	True	True
MONDO:0011930	epilepsy, familial adult myoclonic, 2	cortical myoclonus and epilepsy, autosomal dominant|cortical myoclonic tremor with epilepsy, familial, 2|ADRA2B epilepsy, familial adult myoclonic|epilepsy, familial adult myoclonic caused by mutation in ADRA2B|epilepsy, familial ADULT myoclonic, 2; FAME2|benign adult familial myoclonic epilepsy 2|epilepsy, familial adult myoclonic, 2|FAME2|epilepsy, familial adult myoclonic, type 2			OMIM:607876			False	True	True	True
MONDO:0001973	Brucella abortus brucellosis					DOID:14457		False	True	True	True
MONDO:0023682	tympanic paraganglioma	tympanic paraganglioma|Glomus tympanicum paraganglioma|Tumor, Glomus Tympanicum|Tympanic Paraganglioma|Tympanic paraganglioma|Glomus Tympanicum Tumors|Tumors, Glomus Tympanicum|Glomus tympanicum tumor|Glomus Tympanicum Tumor		NCIT:C8428				False	True	True	True
MONDO:0018774	erythrokeratodermia-cardiomyopathy syndrome	EKC syndrome					Orphanet:476096	False	True	True	True
MONDO:0003509	pineal region choriocarcinoma	choriocarcinoma of the pineal region|choriocarcinoma of pineal region|choriocarcinoma of the pineal area|choriocarcinoma of pineal area|pineal choriocarcinoma|pineal area choriocarcinoma		NCIT:C6759		DOID:5553		False	True	True	True
MONDO:0011424	Carney triad	Carney triad|gastric leiomyosarcoma, pulmonary chondroma, and extraadrenal paraganglioma	GARD:0010924	NCIT:C94833	OMIM:604287		Orphanet:139411	True	True	True	True
MONDO:0013567	atrial heart septal defect 3	atrial heart septal defect type 3|atrial heart septal defect caused by mutation in MYH6|ASD3|MYH6 atrial heart septal defect|atrial septal defect type 3|atrial septal defect 3|atrial septal defect 3; ASD3			OMIM:614089	DOID:0110108		False	True	True	True
MONDO:0015689	myeloid neoplasm associated with PDGFRA rearrangement	myeloid/lymphoid neoplasm associated with PDGFRA rearrangement					Orphanet:168947	False	True	True	True
MONDO:0010115	thoracic dysplasia-hydrocephalus syndrome	thoracic dysplasia-hydrocephalus syndrome|thoracic dysplasia hydrocephalus syndrome	GARD:0005180		OMIM:273730		Orphanet:1861	True	True	True	True
MONDO:0012709	microphthalmia, isolated, with coloboma 5	MCOPCB5|microphthalmia, isolated, with coloboma type 5|microphthalmia, isolated, with coloboma 5; MCOPCB5|SHH microphthalmia, isolated, with coloboma|microphthalmia, isolated, with coloboma 5|Shh microphthalmia, isolated, with coloboma|microphthalmia, isolated, with coloboma caused by mutation in Shh|microphthalmia, isolated, with coloboma caused by mutation in SHH			OMIM:611638			False	True	True	True
MONDO:0014011	autosomal recessive congenital ichthyosis 10	ARCI10|ichthyosis, congenital, autosomal recessive type 10|ichthyosis, congenital, autosomal recessive 10; ARCI10|ichthyosis, congenital, autosomal recessive 10|autosomal recessive congenital ichthyosis type 10			OMIM:615024	DOID:0060719		False	True	True	True
MONDO:0012453	hereditary spastic paraplegia 31	autosomal dominant spastic paraplegia 31|REEP1 hereditary spastic paraplegia|autosomal dominant spastic paraplegia type 31|hereditary spastic paraplegia caused by mutation in REEP1|spastic paraplegia 31, autosomal dominant|spastic paraplegia 31|spastic paraplegia 31, autosomal dominant; SPG31|SPG31|hereditary spastic paraplegia type 31	GARD:0010817		OMIM:610250	DOID:0110782	Orphanet:101011	False	True	True	True
MONDO:0004331	bladder urachal adenocarcinoma	urachal adenocarcinoma|bladder urachal adenocarcinoma|adenocarcinoma of the urachus|urachus adenocarcinoma	GARD:0010186	NCIT:C39843		DOID:7694		True	False	True	True
MONDO:0008566	thyroid cancer, nonmedullary, 2	NMTC2|thyroid cancer, nonmedullary, 2; NMTC2|thyroid carcinoma, follicular|FTC|thyroid cancer, nonmedullary, 2|thyroid cancer, follicular|thyroid cancer, nonmedullary, type 2	GARD:0005206		OMIM:188470			False	True	True	True
MONDO:0005013	dedifferentiated chondrosarcoma	Dedifferentiated chondrosarcoma|DDCHS		NCIT:C6476				False	True	True	True
MONDO:0013120	46,XY sex reversal 5	46,XY gonadal dysgenesis, complete, Cbx2-related|46,XY sex reversal 5|SRXY5|46,XY SEX reversal 5; SRXY5|46,XY Sex reversal type 5|disorder of Sex development, 46,XY, Cbx2-related|Sex reversal, XY, Cbx2-related|46,XY Sex reversal, Cbx2-related			OMIM:613080			False	True	True	True
MONDO:0009419	Woodhouse-Sakati syndrome	woodhouse-Sakati syndrome|hypogonadism, diabetes mellitus, alopecia, mental retardation, and electrocardiographic abnormalities|woodhouse Sakati syndrome|diabetes-hypogonadism-deafness-intellectual disability syndrome|hypogonadism, alopecia, diabetes mellitus, mental retardation, deafness, and extrapyramidal syndrome|extrapyramidal disorder, progressive, with primary hypogonadism, mental retardation, and alopecia	GARD:0005592		OMIM:241080		Orphanet:3464	True	True	True	True
